ASIN,Similar,Reviews,Ratings
093738173X,0,3,5.0
0884195872,0,0,0.0
0813334829,0,15,4.0
0823218759,0,3,4.5
030710804X,0,0,0.0
0471130451,0,7,4.0
096512844X,0,7,3.5
0859536645,10,19,5.0
0787959413,0,0,0.0
0761989013,0,2,5.0
1884364195,0,5,2.5
0767417526,0,4,2.5
0962666211,0,1,5.0
0823026906,0,7,3.0
0883638479,0,2,5.0
088734934X,0,1,3.0
0465041965,0,50,4.0
0060923725,0,2,4.0
081731119X,0,0,0.0
319001504X,0,0,0.0
0929724585,0,0,0.0
0226613259,0,0,0.0
013674821X,0,4,4.0
0295973390,0,1,4.0
0316496987,0,18,4.5
1580130062,0,1,5.0
0750609710,0,1,5.0
0226282546,0,4,4.5
1859600948,0,1,4.0
0877454116,0,0,0.0
0778706818,0,1,5.0
031285787X,10,118,4.5
0345435389,0,171,3.5
020531824X,0,0,0.0
1574770187,0,2,5.0
0393050084,0,8,4.5
1864501588,0,0,0.0
0764311182,0,1,5.0
0529068168,0,2,5.0
0807730165,0,0,0.0
0413501000,0,0,0.0
0805065253,0,15,4.5
0664222706,0,0,0.0
1560983639,0,0,0.0
0195136241,0,6,3.5
0130664987,0,0,0.0
2831572231,0,0,0.0
1566704944,0,1,5.0
157023079X,0,3,4.5
0965081451,10,4,4.5
1929998120,0,0,0.0
4767420253,0,5,4.5
1570753717,0,2,5.0
0811813959,0,4,5.0
055337981X,0,21,4.0
1572492570,0,0,0.0
0849387345,0,0,0.0
0824518675,0,0,0.0
0130850322,0,20,4.5
0961287659,0,0,0.0
0875968422,0,2,5.0
0520207289,0,2,5.0
020148336X,0,0,0.0
0689317700,10,2,4.5
1878355090,0,1,3.0
0520219155,0,0,0.0
1578151228,0,27,4.5
0525946500,0,28,3.5
0471121754,0,2,3.5
0836221591,0,0,0.0
0140567062,0,0,0.0
0195053648,0,0,0.0
0486409619,0,0,0.0
0940208075,0,7,3.5
0935391991,0,0,0.0
0516270745,0,0,0.0
1563381699,0,0,0.0
019283911X,0,0,0.0
1901033910,0,0,0.0
0816623309,0,0,0.0
0597834016,0,0,0.0
0689822154,0,24,5.0
0841907471,0,2,5.0
0894990624,0,0,0.0
0946429596,0,0,0.0
0671034014,0,104,4.0
0843950404,0,24,4.5
1886499004,0,0,0.0
1884089291,0,1,3.0
0689801041,0,5,3.0
0843713585,0,1,4.0
9625934324,0,1,3.0
1582380805,0,2,4.0
0833595288,0,0,0.0
0310243629,0,0,0.0
072167304X,0,1,5.0
0898864801,0,4,5.0
0861711238,0,7,4.0
0393956091,0,0,0.0
158788965X,0,114,4.5
1589193571,0,22,5.0
0762413344,0,7,4.5
1887734260,0,1,4.0
0793139511,0,0,0.0
1840004290,0,3,5.0
0781714796,0,0,0.0
1860466559,0,7,4.5
0970432518,0,14,4.0
0394891813,0,4,2.0
0671552821,0,11,3.5
0887402518,0,0,0.0
0140445706,10,40,4.0
1885408749,0,24,4.0
0521585260,0,2,3.5
0072485558,0,0,0.0
9505117884,0,13,5.0
0684824132,0,1,1.0
0843165685,0,1,5.0
076456238X,0,7,4.5
0750630868,0,0,0.0
0814407277,0,3,5.0
0671670069,0,49,4.0
0340741082,0,0,0.0
0472066129,0,1,4.0
0306806355,0,4,5.0
1890455431,0,0,0.0
047106517X,0,8,3.0
0275960161,0,1,5.0
1585921203,0,1,5.0
1583410376,0,0,0.0
0738203319,0,13,4.0
0812015576,0,1,3.0
1573580554,0,3,5.0
1855329050,0,3,5.0
0787249793,0,1,5.0
0853034257,0,1,5.0
1581941978,0,0,0.0
091848703X,0,0,0.0
0811824179,0,11,5.0
0970217161,0,0,0.0
0782126480,0,84,4.5
0393047644,0,97,4.0
0688114849,0,5,4.0
0721695531,0,0,0.0
0864427441,0,0,0.0
0766839346,0,3,5.0
0935503110,0,1,5.0
0761809651,0,1,5.0
0825421756,0,1,5.0
9041188495,0,0,0.0
0842365516,0,406,4.0
0763713244,0,0,0.0
1568983255,0,0,0.0
097066530X,0,0,0.0
0914955675,0,6,4.5
1558507256,0,4,5.0
0691090998,0,1,4.0
987955132X,0,0,0.0
0939173379,0,4921,5.0
9500720094,0,1,5.0
0812916921,0,0,0.0
032300508X,0,8,5.0
1890132721,0,3,5.0
0425182193,0,3,5.0
0963150537,0,0,0.0
0971544611,0,0,0.0
027596678X,0,1,4.0
0689839073,0,2,4.5
1858286018,0,6,3.5
0133108899,0,0,0.0
0393318842,0,4,4.0
0784404275,0,0,0.0
044022439X,0,4,4.5
0962102318,0,0,0.0
0761921257,0,1,5.0
0375501088,0,5,4.0
031021436X,0,49,4.5
1887801898,0,0,0.0
0440508037,0,22,4.5
1855323958,0,2,4.5
0679747885,0,104,3.0
1591602297,0,14,5.0
083730444X,0,0,0.0
0970978812,0,9,3.5
0521627435,10,0,0.0
0195158024,0,0,0.0
1565542398,0,1,5.0
0945923406,0,5,5.0
0590059777,0,12,4.5
155853993X,0,6,5.0
1879418576,0,0,0.0
0415920981,0,6,4.5
0449224805,0,8,4.5
0671003909,0,10,4.5
0521582547,0,0,0.0
1585745146,0,0,0.0
0394868161,0,3,5.0
1891237195,0,3,4.0
0486239004,0,0,0.0
0471135356,0,1,5.0
0871666650,0,0,0.0
0300091559,0,16,3.0
0595252915,0,2,3.0
0393049310,0,2,4.5
046087943X,0,0,0.0
0789720965,0,1,4.0
0763615757,0,1,4.0
042516523X,0,2,5.0
0060012579,0,7,5.0
0801486955,0,1,5.0
067173976X,0,26,3.5
0387066993,0,0,0.0
0805060049,0,13,4.0
0030295513,0,0,0.0
0072460156,0,3,3.5
0394900022,0,31,4.0
0007103867,0,3,4.5
157273115X,0,4,3.0
0805828869,0,0,0.0
0812991850,0,17,4.5
1585672599,0,2,3.5
089308106X,0,1,5.0
1568981678,0,3,5.0
0859652769,0,9,4.0
0345414535,0,13,3.5
0877882088,0,0,0.0
0874804493,0,1,5.0
0375700927,0,4,3.0
9681904958,0,0,0.0
0253337380,10,9,4.0
0448428512,0,0,0.0
0816625549,0,3,5.0
002863392X,0,1,5.0
0785327266,0,0,0.0
0155070576,0,2,4.5
0142196150,0,6,4.5
0393320723,10,0,0.0
1930879210,0,3,3.5
0880883812,0,0,0.0
1853028975,0,0,0.0
1883249678,0,4,4.5
0345361199,10,3,5.0
0618056785,0,37,4.5
0130167630,0,7,5.0
0553713906,0,88,3.5
0879058498,0,6,2.0
013012771X,0,6,3.5
156947088X,0,3,3.5
0939009366,0,5,4.5
0761522328,0,14,4.0
0310487315,10,27,4.5
0872205045,0,0,0.0
0140445137,0,57,4.5
1588518841,0,10,4.0
0764501240,0,0,0.0
0721651828,0,1,5.0
0425176134,0,11,4.5
1886969671,0,8,3.0
0395672961,0,0,0.0
1574440993,0,10,5.0
1583142541,0,60,4.5
1878707485,0,4,4.5
0122490541,0,1,5.0
0192880373,0,1,3.0
1887726063,0,0,0.0
0316601225,0,0,0.0
1585421952,0,10,4.0
0867163895,0,0,0.0
0064460509,0,5,4.0
1563899183,0,2,4.0
1588431231,0,5,4.0
0948390638,0,5,4.0
0534569455,0,0,0.0
0399522360,0,4,2.0
0688104207,0,2,4.5
1555662498,10,42,5.0
1854861344,0,0,0.0
1882982258,0,0,0.0
0862413583,0,2,5.0
0945001533,0,4,4.5
1890482765,0,4,4.5
0933893515,0,0,0.0
0963961918,0,0,0.0
1853593486,0,0,0.0
0443088470,0,0,0.0
0895296322,0,0,0.0
0553571095,0,41,5.0
0854046704,0,0,0.0
0684859246,0,37,5.0
1900924307,0,7,3.0
1880226073,0,11,2.5
0764114026,0,1,5.0
014036482X,0,0,0.0
1581152000,0,0,0.0
015200386X,0,3,3.5
069620682X,0,8,5.0
1562863339,0,0,0.0
0822504715,0,0,0.0
0763153966,0,0,0.0
0785211810,0,4,5.0
0446532029,0,9,5.0
0879804211,0,34,4.5
0824525159,0,1,5.0
061805412X,0,0,0.0
1570626812,0,3,4.5
0962241210,0,7,5.0
0963759752,0,3,4.5
0060083948,0,64,3.5
0804113599,0,13,4.5
0531153126,0,0,0.0
089239112X,0,4,4.5
0937663328,0,3,5.0
0881503304,0,1,5.0
1879907682,0,0,0.0
1574531719,0,5,5.0
0130540919,0,0,0.0
1563831376,0,0,0.0
0743444396,0,0,0.0
1930928513,0,17,4.5
0810119935,0,0,0.0
1587130831,0,0,0.0
0028637011,0,1,5.0
1572591609,0,1,2.0
0679734910,0,12,4.5
0486274357,0,1,4.0
0486681092,0,1,4.0
1566563801,0,4,3.5
0882405381,0,0,0.0
0743407016,0,5,5.0
1840372869,0,1,5.0
0679744932,0,2,3.0
1572242914,0,4,4.0
1565048776,0,1,4.0
0879839899,0,6,5.0
063204487X,0,6,2.5
9993266027,0,0,0.0
0881136484,0,0,0.0
0968510809,0,2,4.5
1591821967,0,1,4.0
1932133186,0,0,0.0
0871319195,0,4,4.5
0965853403,0,12,5.0
053867556X,0,0,0.0
1881451143,0,2,5.0
1857442385,0,2,4.0
0683039105,0,0,0.0
1887374167,0,32,5.0
0415236045,0,0,0.0
0141306513,0,0,0.0
0964326108,0,125,4.0
1561709875,0,1,5.0
8489804001,0,0,0.0
9587040465,0,4,3.5
0826210341,0,2,2.5
1928873103,0,0,0.0
0790611619,0,1,5.0
0471441236,0,2,5.0
0716749548,0,32,3.5
1883211417,0,5,5.0
0689820593,0,4,4.0
0809322757,0,0,0.0
0813008956,0,23,4.5
1861000170,0,11,4.0
157174200X,0,27,4.5
0373511892,0,4,5.0
0879733462,0,2,5.0
1878169009,0,1,5.0
0415103649,0,0,0.0
0198751761,0,1,5.0
0060910666,0,16,4.5
0964924773,0,1,4.0
0933879423,0,0,0.0
0940880504,0,0,0.0
0930872487,0,2,5.0
0813827884,0,2,5.0
0262631865,0,1,5.0
0877736103,0,5,5.0
0440409187,0,11,4.5
1563139162,0,0,0.0
0375805516,0,6,2.5
1565926560,0,4,5.0
0785810021,0,3,3.5
0613371550,0,15,5.0
0130260754,0,1,1.0
1893518019,0,2,5.0
0395913624,0,5,4.5
0300089953,0,0,0.0
0895550296,0,0,0.0
0306465302,0,1,5.0
0684846349,0,70,3.5
1557505306,0,7,5.0
0806502002,0,5,4.0
1580627285,0,2,1.5
0735614954,0,9,4.0
1574860461,0,11,4.5
081604094X,0,0,0.0
0874835828,0,0,0.0
0060288140,0,562,4.5
087129639X,0,0,0.0
1558704663,0,6,4.5
0781435307,0,0,0.0
1572431989,0,0,0.0
2060003032,0,0,0.0
0312977190,0,4,5.0
0962384267,0,5,4.0
0823010287,0,6,4.5
0687090334,0,3,3.5
0870135902,0,0,0.0
0806943394,0,9,5.0
0671899546,0,10,5.0
0822311437,0,0,0.0
0072191813,0,5,4.5
189228491X,0,1,5.0
0786809086,0,6,3.0
1930546440,0,0,0.0
0782129862,0,1,4.0
068814327X,0,7,5.0
0773762531,0,4,5.0
0600605922,0,1,3.0
0521555604,0,1,5.0
0824511743,0,1,3.0
0822326744,0,0,0.0
0746038259,0,1,5.0
0028621824,0,3,4.5
0307106810,0,1,5.0
1873756704,0,7,5.0
156478181X,0,29,4.5
0792271084,0,0,0.0
0844240990,0,1,4.0
0595183379,0,5,3.0
067972947X,0,18,4.5
1878985175,0,0,0.0
1591160421,0,0,0.0
0262530791,0,0,0.0
0521629322,0,5,4.0
0883631075,0,3,5.0
1560433434,0,4,3.0
047208206X,0,0,0.0
0773496297,0,0,0.0
1890585009,0,0,0.0
0335207812,0,0,0.0
1899332545,0,0,0.0
0968232701,10,7,4.5
0070736715,0,4,4.0
0374343853,0,3,5.0
0768906385,0,1,4.0
0521525853,0,0,0.0
084993124X,0,7,4.5
9701507207,0,0,0.0
0691070695,0,3,3.5
0939837374,0,1,5.0
0830729267,0,1,5.0
0810934809,0,2,2.5
0811480585,0,0,0.0
0679800921,0,1,5.0
0310903041,0,2,5.0
156163252X,0,4,5.0
067440002X,0,3,2.5
0446610771,0,35,4.5
0520055640,0,2,4.5
1928599001,0,1,5.0
0689825544,0,3,4.5
188748907X,0,0,0.0
0310234840,0,11,4.0
0340760281,0,4,5.0
0198514891,0,3,4.0
0684804158,0,9,4.5
1842326732,0,0,0.0
0029024803,0,4,4.0
0300064985,0,0,0.0
0877287899,0,15,5.0
0531094979,0,2,4.5
0913167649,0,0,0.0
0515119385,0,34,4.5
0412041715,0,0,0.0
0486413322,0,0,0.0
0590867164,0,0,0.0
0631214836,0,0,0.0
1877740047,0,0,0.0
9004111468,0,0,0.0
0521804477,0,303,3.5
0743407865,0,56,4.0
0785266461,0,12,4.5
0316358355,0,9,4.5
0240803051,0,5,4.5
0521457238,0,6,5.0
0140567518,10,4,5.0
0814619940,10,0,0.0
1574670727,0,1,5.0
0887409156,0,5,5.0
0439062675,0,0,0.0
0787911712,0,1,4.0
1929838018,0,0,0.0
1581600674,0,12,4.5
0345437055,0,19,3.5
1555582338,0,1,5.0
0967963508,0,0,0.0
0933583079,0,1,4.0
0837731267,0,0,0.0
981024925X,0,0,0.0
0380718413,0,5,3.0
0674488822,0,13,4.0
0898621208,0,1,4.0
0321089790,0,7,2.0
0393730786,0,0,0.0
0758520719,0,1,5.0
0890899193,0,0,0.0
0671525751,0,153,3.5
1883522242,0,1,5.0
0152021639,0,14,5.0
0312971923,0,20,4.5
1890157058,0,1,5.0
0809226294,0,5,5.0
1557044864,0,4,4.0
0521658225,0,4,3.5
0811730859,0,3,4.5
0393021238,0,2,3.5
0399149678,0,9,4.5
0500278237,0,2,5.0
0743517652,0,8,4.0
0060653078,0,9,5.0
0898799430,0,13,4.0
9057670860,0,0,0.0
0940625970,0,0,0.0
0590213040,0,65,5.0
0814620752,0,2,5.0
1570032661,0,0,0.0
0721615147,0,2,5.0
0738817066,0,7,5.0
0932642284,0,0,0.0
0679640967,0,11,4.0
080663345X,0,0,0.0
078972670X,0,3,3.0
0968655602,0,0,0.0
0471227366,0,2,4.5
1588410013,0,0,0.0
0970744404,0,1,5.0
0888001304,0,0,0.0
0486413756,0,0,0.0
1888486538,0,0,0.0
0802800505,0,2,3.5
0963234412,0,1,3.0
9810442076,0,3,5.0
1864488999,0,1,4.0
0887272827,0,0,0.0
0813017858,0,8,4.0
1887166416,0,8,4.5
0671778633,0,43,4.5
0743211472,0,6,4.0
0471498661,0,4,4.0
0064440575,0,2,5.0
928321255X,0,0,0.0
0137439156,0,3,5.0
0380811928,0,5,5.0
0743444671,0,17,4.0
0373168810,0,3,4.5
0884328864,0,0,0.0
0809139685,0,0,0.0
0399230378,0,5,4.5
0060929065,0,6,3.0
0782126316,0,0,0.0
1552091031,0,2,5.0
0689834632,0,3,4.5
0971700923,0,0,0.0
1570629161,0,3,5.0
1560989939,0,1,4.0
0252011481,0,4,4.5
7536123507,0,0,0.0
0809135841,0,4,4.0
061328402X,0,1,5.0
1559360976,0,2,4.5
1888729058,0,29,3.5
0826462472,0,0,0.0
0891348565,0,1,5.0
1861541643,0,2,5.0
1567184855,0,177,4.5
0815155565,0,2,4.0
9507640959,0,0,0.0
0340662417,0,1,4.0
0310211387,0,3,3.5
0807530492,0,1,4.0
0890512957,0,1,5.0
006440577X,0,48,4.5
087074318X,0,0,0.0
0679767452,0,13,3.5
0802471633,0,16,5.0
0486415937,0,3,3.5
0789468050,0,16,4.5
157145974X,0,2,5.0
0060669357,0,47,4.5
0821758551,0,79,4.5
0521424429,0,0,0.0
1558539484,0,2,5.0
0130339717,0,0,0.0
0764535595,0,8,3.0
0444503897,10,2,5.0
0890063621,0,2,5.0
0824708377,0,0,0.0
1879206226,0,3,4.0
0060532920,0,31,3.5
0590481029,0,1,4.0
0684827360,0,16,4.0
0919123112,0,7,4.0
0195284852,0,39,4.0
0446676780,0,45,4.0
0375505652,0,91,4.0
1559342307,0,16,4.5
1575842602,0,1,5.0
0824047877,0,1,5.0
0913745472,0,0,0.0
0958015007,0,0,0.0
0894803700,0,23,4.5
074341764X,0,0,0.0
1561703494,0,20,4.5
0927534797,0,5,4.0
0971044708,0,1,5.0
0762721928,0,0,0.0
0201616211,0,15,4.5
0970683405,0,2,5.0
0887308244,0,31,4.0
1885803168,0,3,4.0
9810239122,0,1,5.0
0130195677,0,2,4.5
0440195357,0,6,4.0
0689504764,0,33,5.0
0634028561,0,0,0.0
0313283516,0,2,5.0
0582357004,0,0,0.0
0800626389,0,0,0.0
1930607253,0,0,0.0
0451157974,0,16,3.5
1861082843,0,1,4.0
0805064001,0,13,5.0
0155035320,0,1,5.0
0872182746,0,0,0.0
007011224X,0,0,0.0
0886778611,0,54,4.5
0764505599,0,2,3.0
1560982020,0,0,0.0
0345451147,0,9,5.0
1575040271,0,0,0.0
0872201007,0,4,5.0
0787962295,0,0,0.0
0373122810,0,1,5.0
1855325861,0,3,3.5
1876341009,0,0,0.0
0064420949,0,1,5.0
0253204445,0,1,5.0
1931140006,0,1,5.0
1882127218,0,1,5.0
0553255959,0,2,3.5
0205292658,0,1,4.0
0965044580,0,0,0.0
0881034053,0,211,5.0
1570761205,10,14,4.5
1576450341,0,2,4.0
0521646197,0,0,0.0
0387985921,0,4,4.5
0789014106,0,0,0.0
0395701325,0,5,5.0
0864425317,0,3,4.5
0827204728,0,0,0.0
1587885182,0,96,4.5
0393965945,0,1,5.0
0940118327,0,0,0.0
0940368188,0,8,3.5
0674806522,0,2,4.0
155786473X,0,0,0.0
0816705623,0,0,0.0
0375703624,0,29,3.0
0452011841,0,32,4.0
0785810730,0,21,4.5
0486261131,0,14,4.0
0071352961,0,0,0.0
1891839020,0,0,0.0
0385483368,0,22,4.0
1564550052,0,0,0.0
0801860229,0,1,4.0
0804820562,0,0,0.0
0439272602,0,0,0.0
1558749691,0,1,5.0
0345436598,0,25,4.0
096637732X,0,11,3.5
1564774538,0,5,4.5
0894648780,0,0,0.0
068318072X,0,1,2.0
1559616350,0,1,4.0
0195055179,0,0,0.0
0811201600,0,2,4.5
0892725281,0,4,5.0
0802473091,0,3,4.5
0773516212,0,0,0.0
0807062251,0,2,4.0
0446525375,0,10,3.0
0792378709,0,0,0.0
0893818046,0,1,5.0
0809247186,0,1,4.0
1575860465,0,0,0.0
1893564231,0,13,3.5
0884153878,0,3,4.5
0262650533,0,3,3.5
9682441250,0,1,5.0
0749429313,0,0,0.0
1579121101,0,2,3.0
1560521112,0,1,5.0
1929243014,0,0,0.0
1891954164,0,4,5.0
0815606222,0,1,4.0
0813529646,0,3,4.0
0060234733,0,0,0.0
1892495392,0,3,3.5
0816633401,0,0,0.0
0471143286,0,3,4.0
0155054562,0,0,0.0
0521479770,0,0,0.0
0829812105,10,0,0.0
1400011582,0,0,0.0
0815411588,0,4,3.5
0521471540,0,0,0.0
0932551378,0,10,3.0
0737702990,0,0,0.0
1856289958,0,0,0.0
0451627466,0,29,5.0
0812096452,0,3,4.0
0967401208,0,0,0.0
1579581382,0,2,4.0
0929387414,0,0,0.0
0815137621,0,5,5.0
0805317554,0,38,3.5
0425181901,0,18,4.5
0520223756,0,1,5.0
0782141404,0,29,3.5
0449221229,0,5,4.5
0520215621,0,7,4.5
084428694X,0,1,4.0
096693170X,0,9,5.0
0761955941,0,0,0.0
059516823X,0,2,5.0
0735618542,0,12,3.5
1557663483,0,0,0.0
0893819492,0,1,5.0
1842152904,0,1,5.0
0679442650,10,36,4.5
0875161766,0,3,4.5
0375802983,0,4,4.0
0801436095,0,3,4.0
0140505504,0,0,0.0
0471623792,0,0,0.0
0387987185,0,1,4.0
3527292608,0,0,0.0
0803989318,0,0,0.0
354064914X,0,0,0.0
0312277105,0,22,4.0
0765345684,0,9,4.5
0300067216,0,0,0.0
0964815753,0,2,5.0
0595187870,0,1,5.0
0810965909,0,0,0.0
0787955337,0,6,5.0
0674955390,0,1,4.0
0486999602,0,1,4.0
042517400X,0,40,2.5
1557131341,0,0,0.0
0486421279,0,4,4.5
0764112333,0,5,5.0
185029951X,0,1,5.0
9700513106,0,0,0.0
0471248398,0,2,4.0
0897501098,0,2,4.5
0471330477,0,0,0.0
3931567362,0,0,0.0
1573540439,0,2,1.5
3791321579,0,3,5.0
0961546743,0,1,5.0
082251821X,0,0,0.0
1557346003,0,0,0.0
0071377727,0,3,3.0
047117887X,0,0,0.0
0716746026,0,8,5.0
0945724012,0,0,0.0
0716738538,0,6,4.5
0884895890,0,0,0.0
0866513035,0,1,5.0
088489648X,0,1,4.0
002863778X,0,0,0.0
0679753834,0,56,4.5
2980459119,0,0,0.0
0807824402,0,1,5.0
0940685930,0,12,3.0
0786311355,10,4,4.5
0933999356,0,2,5.0
044023574X,0,30,3.5
0451456130,0,21,4.5
0590400053,0,3,5.0
0822003554,0,0,0.0
0822364808,0,0,0.0
0929488008,0,0,0.0
0843179007,0,0,0.0
1930928564,0,4,4.0
1929125283,0,0,0.0
0803954026,0,0,0.0
0471417432,0,55,3.5
0793520509,0,1,4.0
0764551442,0,7,4.5
1861260644,0,1,5.0
0815607210,0,1,5.0
2831569516,0,1,4.0
1879706865,0,25,4.5
0130839086,0,0,0.0
0897748255,0,0,0.0
0791448843,0,0,0.0
0875420265,0,5,5.0
0892873094,0,2,3.0
1552970493,0,0,0.0
0844201901,0,4,4.5
0944934250,0,37,4.5
1889514306,0,0,0.0
0195146166,0,22,4.0
0060953217,0,9,4.0
0762711221,0,6,4.5
0465001637,0,2,5.0
0192800671,0,0,0.0
0062514083,0,14,5.0
0070288127,0,2,2.5
0449147630,0,5,4.5
0415285763,0,0,0.0
9994492489,0,0,0.0
0062772880,0,4,4.0
078730333X,0,0,0.0
1588461912,0,1,3.0
0486292312,0,0,0.0
0812112075,0,2,5.0
0399237968,0,9,3.5
0789484307,0,0,0.0
0060608765,0,30,4.5
1890422002,0,2,4.5
1579722024,0,3,5.0
1853027561,0,2,4.0
0844738026,0,2,3.5
0028635124,0,1,4.0
0911029451,0,0,0.0
0838580653,0,2,3.5
0582444012,0,0,0.0
0893818895,0,2,5.0
0743229207,0,0,0.0
038798576X,0,0,0.0
0892836636,0,0,0.0
2831562694,0,6,3.0
1556524285,0,4,4.0
0879239352,0,2,4.5
082122669X,0,2,5.0
0415100151,0,2,4.0
158503021X,0,20,4.5
0964466260,0,6,4.0
0448422514,0,1,3.0
0385333382,0,52,4.5
0435263218,0,0,0.0
0767908015,0,16,4.0
1882391160,0,0,0.0
0810965968,0,0,0.0
0944875394,0,1,5.0
0443075581,0,0,0.0
0345457102,0,7,3.0
0698115899,0,30,4.5
0373512023,0,2,4.0
0425184609,0,2,5.0
1559501650,0,6,4.5
1579546579,0,17,4.5
039803947X,0,0,0.0
193161511X,0,0,0.0
0823935612,0,0,0.0
0596000405,0,156,4.0
073551996X,0,1,5.0
0471153699,0,4,5.0
0967926106,0,4,5.0
1583220542,10,0,0.0
0345420675,0,12,5.0
1565074513,0,5,4.0
033520953X,0,0,0.0
0517888513,0,9,4.5
0415110351,0,2,3.0
0310238358,0,23,4.5
0765345676,0,16,5.0
0787959103,0,0,0.0
0786844574,0,0,0.0
1551668084,0,11,3.5
0375758089,0,12,4.0
0750651695,0,0,0.0
1590400801,0,50,4.5
0962443204,0,0,0.0
0486401626,0,0,0.0
0814406513,0,0,0.0
0806524669,0,5,4.5
0446605824,0,7,3.5
0324136943,0,5,4.0
0631222634,0,2,4.5
0671794957,0,3,4.0
0761812261,0,0,0.0
0811837750,0,0,0.0
0913838098,0,0,0.0
0405130805,0,0,0.0
0613033493,0,46,4.5
0694525790,0,698,3.5
0521623464,0,0,0.0
0826935095,0,0,0.0
0415231639,0,0,0.0
0827606710,10,3,5.0
1578201020,10,3,5.0
0873419251,0,1,5.0
0205367402,0,2,3.5
007058043X,0,46,4.0
3540420746,0,6,4.0
0835607615,0,1,5.0
0443079919,10,1,4.0
0373185073,0,3,3.5
0226508811,0,0,0.0
0877017913,0,2,4.0
0684845318,10,0,0.0
0415113911,0,12,3.5
0966847415,0,2,4.5
019852014X,0,2,4.5
078688651X,0,10,4.5
0345448944,0,33,3.0
1884394027,0,1,4.0
006095633X,0,2,5.0
0691023824,0,1,5.0
1885987080,0,0,0.0
0486408752,0,4,5.0
0140141499,0,5,2.5
0446314722,0,9,4.5
0848803248,0,0,0.0
069451926X,0,5,3.5
1566991757,0,1,5.0
0130172960,0,6,3.0
0899666043,0,2,5.0
1929863004,0,2,5.0
0395938880,0,12,3.5
0879516879,0,4,4.5
0471434620,0,14,3.0
0684815168,0,0,0.0
1563708035,0,2,5.0
0521665868,0,0,0.0
157766194X,0,0,0.0
0863161472,0,5,4.0
1892129051,0,4,5.0
1577484487,0,18,4.5
0965127001,0,1,5.0
0534602010,0,1,5.0
0500050740,0,18,4.5
0316056340,0,2,3.0
0679002294,0,0,0.0
0072191473,0,7,4.0
0802428665,0,3,4.5
0345423593,10,4,4.5
0837300959,0,0,0.0
0764122649,0,11,4.5
0972139907,0,1,5.0
0521457289,0,10,4.5
0940984113,0,0,0.0
0805003169,0,4,4.5
1557868638,0,0,0.0
0064442950,0,0,0.0
0451527925,0,18,5.0
0415195586,0,1,4.0
0813313236,0,0,0.0
0195041542,0,0,0.0
0829813942,0,0,0.0
8170591589,0,0,0.0
074393718X,0,0,0.0
0830814922,0,4,3.5
1591252261,0,1,4.0
063123330X,0,4,5.0
0826311008,0,3,4.5
0072829427,0,1,3.0
0590701320,0,0,0.0
0721697046,0,1,5.0
069452221X,0,4,2.5
1893441547,0,0,0.0
0743443985,10,13,4.0
0700604421,0,2,4.5
0764548271,0,1,2.0
042518756X,0,338,4.5
0782140033,0,0,0.0
0970759509,0,0,0.0
0064437868,0,5,4.5
1563891948,0,9,4.0
0306467704,0,1,5.0
0072126310,0,2,5.0
0963303600,10,2,4.5
1575252945,0,2,5.0
0700611304,0,0,0.0
007065073X,0,2,4.5
0026359464,0,0,0.0
0375709274,0,1,5.0
0929712315,0,39,4.5
0781434777,0,2,5.0
0874850177,0,0,0.0
1581600704,0,27,4.0
0030224888,0,0,0.0
0195110250,0,1,4.0
1556590822,0,0,0.0
0970196415,0,2,4.0
0385321198,0,1,5.0
0553257714,0,3,4.5
047111961X,0,28,4.0
9995310406,0,0,0.0
1563220636,0,1,5.0
0702023507,0,0,0.0
0898707315,0,22,4.0
0126459606,0,0,0.0
0971024928,0,7,3.5
0919985157,0,0,0.0
0877880190,0,13,4.0
1870673352,0,3,4.5
0774805110,0,0,0.0
157584219X,0,1,5.0
0658009494,0,5,4.0
026222061X,0,2,4.5
1589230485,0,4,4.0
1574322192,0,2,4.0
1570033870,0,0,0.0
0683302973,0,3,5.0
1877858846,0,0,0.0
0201543036,0,0,0.0
1852301821,0,0,0.0
0786012013,0,6,3.5
0830820094,0,0,0.0
0895295954,0,11,4.5
0915190095,0,1,5.0
0374256802,10,18,4.5
0965459012,0,0,0.0
0312870442,0,34,3.5
0873893697,0,1,5.0
079061054X,0,0,0.0
050027858X,0,0,0.0
0520073223,0,0,0.0
047116609X,0,0,0.0
3423118210,0,1,5.0
1572702079,0,10,4.5
0393971740,0,9,4.5
0415129044,0,0,0.0
1930143125,0,4,5.0
0714837156,0,3,5.0
0405019300,0,21,4.5
0887408125,0,3,4.0
0849952697,0,2,5.0
0321034236,0,22,4.0
0634006363,0,8,5.0
0062506676,0,5,4.0
0785974091,0,0,0.0
0394298314,0,12,3.5
1580621732,0,24,4.0
0142000035,0,8,4.0
0676908799,0,12,4.5
0590603868,0,0,0.0
0899685374,0,13,3.5
1841763802,0,0,0.0
0471242721,0,8,4.0
1577491130,0,4,5.0
0064441636,0,1,5.0
0967715202,0,2,4.0
0684854481,0,2,5.0
1560253533,0,8,5.0
0714840629,0,2,5.0
0786005505,0,0,0.0
1564584925,0,2,3.5
0718502736,0,0,0.0
1566491606,0,30,4.0
0061065838,0,6,4.0
0714838683,0,0,0.0
0395841690,0,0,0.0
0812571819,0,22,4.0
1568385560,0,20,4.5
0130953873,0,3,5.0
0373036086,0,1,4.0
